InvoiceLineId,InvoiceId,CustomerId,UnitPrice,Quantity,TrackName,Composer,Milliseconds,Bytes,GenreName,AlbumTitle,ArtistName
1710,315,58,0.99,1,"Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",Frédéric Chopin,560342,9160082,Classical,Chopin: Piano Concertos Nos. 1 & 2,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra"
1711,316,1,0.99,1,"Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)",Jean Sibelius,406000,5908455,Classical,Sibelius: Finlandia,Berliner Philharmoniker & Hans Rosbaud
1712,316,1,0.99,1,Fantasia On Greensleeves,Ralph Vaughan Williams,268066,4513190,Classical,The World of Classical Favourites,Academy of St. Martin in the Fields & Sir Neville Marriner
1713,317,3,0.99,1,"Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato",Edward Elgar,483133,7865479,Classical,Elgar: Cello Concerto & Vaughan Williams: Fantasias,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos"
1714,317,3,0.99,1,"Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph",Ludwig van Beethoven,412000,6965201,Classical,"Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory",Antal Doráti & London Symphony Orchestra
1715,317,3,0.99,1,Romeo et Juliette: No. 11 - Danse des Chevaliers,,275015,4519239,Classical,Prokofiev: Romeo & Juliet,Michael Tilson Thomas & San Francisco Symphony
1716,317,3,0.99,1,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Hector Berlioz,561967,9173344,Classical,Berlioz: Symphonie Fantastique,Michael Tilson Thomas & San Francisco Symphony
1717,318,7,0.99,1,"Peer Gynt Suite No.1, Op.46: 1. Morning Mood",Edvard Grieg,253422,4298769,Classical,Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande,Berliner Philharmoniker & Herbert Von Karajan
1718,318,7,0.99,1,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro",Wolfgang Amadeus Mozart,362933,6173269,Classical,Mozart: Symphonies Nos. 40 & 41,Berliner Philharmoniker & Herbert Von Karajan
1719,318,7,0.99,1,Just Friends,,191933,3098906,R&B/Soul,Back to Black,Amy Winehouse
1720,318,7,0.99,1,Wake Up Alone,Paul O'duffy,221413,3576773,R&B/Soul,Back to Black,Amy Winehouse
1721,318,7,0.99,1,Rehab (Hot Chip Remix),,418293,6670600,R&B/Soul,Back to Black,Amy Winehouse
1722,318,7,0.99,1,I Heard Love Is Blind,,129666,2190831,Pop,Frank,Amy Winehouse
1723,319,13,0.99,1,Help Yourself,"Freddy James, Jimmy hogarth & Larry Stock",300884,5029266,Pop,Frank,Amy Winehouse
1724,319,13,0.99,1,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",Johann Sebastian Bach,225933,3847164,Classical,Bach: Orchestral Suites Nos. 1 - 4,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart"
1725,319,13,0.99,1,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",Henry Purcell,142081,2365930,Classical,Purcell: Music for the Queen Mary,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir"
1726,319,13,0.99,1,"Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico",Carl Nielsen,286998,4834785,Classical,Nielsen: The Six Symphonies,Göteborgs Symfoniker & Neeme Järvi
1727,319,13,0.99,1,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",Franz Schubert,139200,2283131,Classical,Schubert: The Late String Quartets & String Quintet (3 CD's),Emerson String Quartet
1728,319,13,0.99,1,Fast As a Shark,"F. Baltes, S. Kaufman, U. Dirkscneider & W. Hoffman",230619,3990994,Rock,Restless and Wild,Accept
1729,319,13,0.99,1,Snowballed,"Angus Young, Malcolm Young, Brian Johnson",203102,6599424,Rock,For Those About To Rock We Salute You,AC/DC
1730,319,13,0.99,1,Go Down,AC/DC,331180,10847611,Rock,Let There Be Rock,AC/DC
1731,319,13,0.99,1,Hell Ain't A Bad Place To Be,AC/DC,254380,8331286,Rock,Let There Be Rock,AC/DC
1732,320,22,0.99,1,Amazing,"Steven Tyler, Richie Supa",356519,11616195,Rock,Big Ones,Aerosmith
1733,320,22,0.99,1,You Oughta Know,Alanis Morissette & Glenn Ballard,249234,8196916,Rock,Jagged Little Pill,Alanis Morissette
1734,320,22,0.99,1,Not The Doctor,Alanis Morissette & Glenn Ballard,227631,7604601,Rock,Jagged Little Pill,Alanis Morissette
1735,320,22,0.99,1,It Ain't Like That,"Jerry Cantrell, Michael Starr, Sean Kinney",277577,8993793,Rock,Facelift,Alice In Chains
1736,320,22,0.99,1,Por Causa De Você,,169900,5536496,Jazz,Warner 25 Anos,Antônio Carlos Jobim
1737,320,22,0.99,1,O Boto (Bôto),,366837,12089673,Jazz,Warner 25 Anos,Antônio Carlos Jobim
1738,320,22,0.99,1,Welcome Home (Sanitarium),Apocalyptica,350197,11406431,Metal,Plays Metallica By Four Cellos,Apocalyptica
1739,320,22,0.99,1,Exploder,Audioslave/Chris Cornell,206053,4948095,Rock,Audioslave,Audioslave
1740,320,22,0.99,1,Doesn't Remind Me,"Cornell, Commerford, Morello, Wilk",255869,8357387,Alternative & Punk,Out Of Exile,Audioslave
1741,320,22,0.99,1,Money,"Berry Gordy, Jr./Janie Bradford",147591,2365897,Rock And Roll,BackBeat Soundtrack,BackBeat
1742,320,22,0.99,1,Carol,Chuck Berry,143830,2306019,Rock And Roll,BackBeat Soundtrack,BackBeat
1743,320,22,0.99,1,Solo-Panhandler,Billy Cobham,246151,8230661,Jazz,The Best Of Billy Cobham,Billy Cobham
1744,320,22,0.99,1,Bored To Tears,,247327,8130090,Metal,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society
1745,320,22,0.99,1,Blood In The Wall,,284368,9359475,Metal,Alcohol Fueled Brewtality Live! [Disc 2],Black Label Society
1746,321,36,0.99,1,Snowblind,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",331676,10813386,Metal,Black Sabbath Vol. 4 (Remaster),Black Sabbath
1747,322,37,0.99,1,Cornucopia,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",234814,7653880,Metal,Black Sabbath Vol. 4 (Remaster),Black Sabbath
1748,322,37,0.99,1,Laguna Sunrise,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",173087,5671374,Metal,Black Sabbath Vol. 4 (Remaster),Black Sabbath
1749,323,39,0.99,1,Under The Sun/Every Day Comes and Goes,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",350458,11360486,Metal,Black Sabbath Vol. 4 (Remaster),Black Sabbath
1750,323,39,0.99,1,Body Count's In The House,,204251,6715413,Alternative & Punk,Body Count,Body Count
1751,324,41,0.99,1,Body Count,,317936,10489139,Alternative & Punk,Body Count,Body Count
1752,324,41,0.99,1,Bowels Of The Devil,,223216,7324125,Alternative & Punk,Body Count,Body Count
1753,324,41,0.99,1,KKK Bitch,,173008,5709631,Alternative & Punk,Body Count,Body Count
1754,324,41,0.99,1,Voodoo,,300721,9875962,Alternative & Punk,Body Count,Body Count
1755,325,45,0.99,1,Evil Dick,,239020,7828873,Alternative & Punk,Body Count,Body Count
1756,325,45,0.99,1,King In Crimson,Roy Z,283167,9218499,Metal,Chemical Wedding,Bruce Dickinson
1757,325,45,0.99,1,Book Of Thel,Eddie Casillas/Roy Z,494393,16034404,Metal,Chemical Wedding,Bruce Dickinson
1758,325,45,0.99,1,Machine Men,Adrian Smith,341655,11138147,Metal,Chemical Wedding,Bruce Dickinson
1759,325,45,0.99,1,Let Me Love You Baby,Willie Dixon,175386,5716994,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy
1760,325,45,0.99,1,Leave My Girl Alone,Buddy Guy,204721,6859518,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy
1761,326,51,0.99,1,Jorge Da Capadócia,Jorge Ben,177397,5842196,Latin,Prenda Minha,Caetano Veloso
1762,326,51,0.99,1,Bem Devagar,Gilberto Gil,133172,4333651,Latin,Prenda Minha,Caetano Veloso
1763,326,51,0.99,1,Mel,Caetano Veloso - Waly Salomão,294765,9854062,Latin,Prenda Minha,Caetano Veloso
1764,326,51,0.99,1,Sozinho (Hitmakers Classic Mix),,436636,14462072,Latin,Sozinho Remix Ao Vivo,Caetano Veloso
1765,326,51,0.99,1,Samba De Orly,,162429,5431854,Latin,Minha Historia,Chico Buarque
1766,326,51,0.99,1,Apesar De Você,,234501,7886937,Latin,Minha Historia,Chico Buarque
1767,326,51,0.99,1,Geni E O Zepelim,,317570,10342226,Latin,Minha Historia,Chico Buarque
1768,326,51,0.99,1,O Cidadão Do Mundo,Chico Science,200933,6724966,Latin,Afrociberdelia,Chico Science & Nação Zumbi
1769,326,51,0.99,1,Maracatu Atômico,Chico Science,284264,9670057,Latin,Afrociberdelia,Chico Science & Nação Zumbi
1770,327,1,0.99,1,Interlude Zumbi,Chico Science,71627,2408550,Latin,Afrociberdelia,Chico Science & Nação Zumbi
1771,327,1,0.99,1,Rios Pontes & Overdrives,,286720,9659152,Latin,Da Lama Ao Caos,Chico Science & Nação Zumbi
1772,327,1,0.99,1,Lixo Do Mangue,,193253,6534200,Latin,Da Lama Ao Caos,Chico Science & Nação Zumbi
1773,327,1,0.99,1,Podes Crer,Bino Farias/Da Gama/Lazão/Toni Garrido,232280,7747747,Reggae,Acústico MTV [Live],Cidade Negra
1774,327,1,0.99,1,A Cor Do Sol,Bernardo Vilhena/Da Gama/Lazão,231392,7663348,Reggae,Acústico MTV [Live],Cidade Negra
1775,327,1,0.99,1,Doutor,Bino/Da Gama/Toni Garrido,178155,5950952,Reggae,Cidade Negra - Hits,Cidade Negra
1776,327,1,0.99,1,Linha Do Equador,,244715,8123466,Latin,Na Pista,Cláudio Zoli
1777,327,1,0.99,1,TriboTchan,Cal Adan/Paulo Levi,194194,6507950,Pop,Axé Bahia 2001,Various Artists
1778,327,1,0.99,1,Reggae Tchan,"Cal Adan/Del Rey, Tension/Edu Casanova",206654,6931328,Pop,Axé Bahia 2001,Various Artists
1779,327,1,0.99,1,Communication Breakdown(2),Jimmy Page/John Bonham/John Paul Jones,161149,5261022,Rock,BBC Sessions [Disc 1] [Live],Led Zeppelin
1780,327,1,0.99,1,Carolina Hard-Core Ecstasy,Frank Zappa,359680,11731061,Rock,Bongo Fury,Frank Zappa & Captain Beefheart
1781,327,1,0.99,1,X-9 2001,,273920,9310370,Soundtrack,Carnaval 2001,Various Artists
1782,327,1,0.99,1,Ipiranga 2001,,248293,8522591,Soundtrack,Carnaval 2001,Various Artists
1783,327,1,0.99,1,Água de Beber,Antonio Carlos Jobim/Vinicius de Moraes,146677,4866476,Latin,Chill: Brazil (Disc 1),Marcos Valle
1784,328,15,0.99,1,Tarde Em Itapoã,Vários,313704,10344491,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1785,329,16,0.99,1,Tanto Tempo,Vários,170292,5572240,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1786,329,16,0.99,1,Eu Vim Da Bahia - Live,Vários,157988,5115428,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1787,330,18,0.99,1,Linha Do Horizonte,Vários,279484,9275929,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1788,330,18,0.99,1,Abrir A Porta,Vários,271960,8991141,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1789,331,20,0.99,1,Momentos Que Marcam,Vários,280137,9313740,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1790,331,20,0.99,1,Bumbo Da Mangueira,Vários,270158,9073350,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1791,331,20,0.99,1,Santo Antonio,Vários,162716,5492069,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1792,331,20,0.99,1,Só Tinha De Ser Com Você,Vários,389642,13085596,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1793,332,24,0.99,1,Turn The Page,Seger,366524,11946327,Metal,Garage Inc. (Disc 1),Metallica
1794,332,24,0.99,1,Astronomy,A.Bouchard/J.Bouchard/S.Pearlman,397531,13065612,Metal,Garage Inc. (Disc 1),Metallica
1795,332,24,0.99,1,A Kind Of Magic,Roger Taylor,262608,8689618,Rock,Greatest Hits II,Queen
1796,332,24,0.99,1,I Want To Break Free,John Deacon,259108,8552861,Rock,Greatest Hits II,Queen
1797,332,24,0.99,1,Who Wants To Live Forever,Brian May,297691,9577577,Rock,Greatest Hits II,Queen
1798,332,24,0.99,1,The Invisible Man,Queen,238994,7920353,Rock,Greatest Hits II,Queen
1799,333,30,0.99,1,Black Diamond,Paul Stanley,314148,10266007,Rock,Greatest Kiss,Kiss
1800,333,30,0.99,1,Shock Me,Ace Frehley,227291,7529336,Rock,Greatest Kiss,Kiss
1801,333,30,0.99,1,Calling Dr. Love,Gene Simmons,225332,7395034,Rock,Greatest Kiss,Kiss
1802,333,30,0.99,1,God Gave Rock 'n' Roll To You,"Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin",320444,10441590,Rock,Greatest Kiss,Kiss
1803,333,30,0.99,1,Surrender,,287634,9422926,Jazz,Heart of the Night,Spyro Gyra
1804,333,30,0.99,1,Best Thing,,274259,9069394,Jazz,Heart of the Night,Spyro Gyra
1805,333,30,0.99,1,When I Come Around,Billie Joe Armstrong -Words Green Day -Music,178364,5839426,Alternative & Punk,International Superhits,Green Day
1806,333,30,0.99,1,Walking Contradiction,Billie Joe Armstrong -Words Green Day -Music,151170,4932366,Alternative & Punk,International Superhits,Green Day
1807,333,30,0.99,1,Minority,Billie Joe Armstrong -Words Green Day -Music,168803,5535061,Alternative & Punk,International Superhits,Green Day
1808,334,39,0.99,1,Slave,David Coverdale/Earl Slick,291892,9425200,Rock,Into The Light,David Coverdale
1809,334,39,0.99,1,Começaria Tudo Outra Vez,,196545,6473395,Latin,Meus Momentos,Gonzaguinha
1810,334,39,0.99,1,Comportamento Geral,Gonzaga Jr,181577,5997444,Latin,Meus Momentos,Gonzaguinha
1811,334,39,0.99,1,Menino Do Rio,,147670,4862277,Latin,Minha Historia,Chico Buarque
1812,334,39,0.99,1,Ando Meio Desligado,Arnaldo Baptista - Rita Lee -  Sérgio Dias,287817,9484504,Alternative & Punk,Minha História,Os Mutantes
1813,334,39,0.99,1,Rita Lee,Arnaldo Baptista/Rita Lee/Sérgio Dias,189257,6270503,Alternative & Punk,Minha História,Os Mutantes
1814,334,39,0.99,1,Smoke On The Water,Gillan/Glover/Lord/Paice,618031,20103125,Rock,MK III The Final Concerts [Disc 1],Deep Purple
1815,334,39,0.99,1,Beija-Flor,Caruso/Cleber/Deo/Osmar,327000,10991159,Latin,Sambas De Enredo 2001,Various Artists
1816,334,39,0.99,1,Caprichosos,Gule/Jorge 101/Lequinho/Luiz Piao,351320,11870956,Latin,Sambas De Enredo 2001,Various Artists
1817,334,39,0.99,1,Do You Like The Way,L. Hill,354899,11741062,Rock,Supernatural,Santana
1818,334,39,0.99,1,Manuel,,230269,7677671,Latin,The Best of Ed Motta,Ed Motta
1819,334,39,0.99,1,Do You Have Other Loves?,,295235,9604273,Latin,The Best of Ed Motta,Ed Motta
1820,334,39,0.99,1,'Round Midnight,Miles Davis,357459,11590284,Jazz,The Essential Miles Davis [Disc 1],Miles Davis
1821,334,39,0.99,1,E.S.P.,Miles Davis,330684,11079866,Jazz,The Essential Miles Davis [Disc 2],Miles Davis
1822,335,53,0.99,1,Blue Rythm Fantasy,,348212,11204006,Jazz,Up An' Atom,Gene Krupa
1823,336,54,0.99,1,Drum Boogie,,191555,6185636,Jazz,Up An' Atom,Gene Krupa
1824,336,54,0.99,1,Let Me Off Uptown,,187637,6034685,Jazz,Up An' Atom,Gene Krupa
1825,337,56,0.99,1,Opus No.1,,179800,5846041,Jazz,Up An' Atom,Gene Krupa
1826,337,56,0.99,1,How High The Moon,,201430,6529487,Jazz,Up An' Atom,Gene Krupa
1827,338,58,0.99,1,Up An' Atom,,179565,5822645,Jazz,Up An' Atom,Gene Krupa
1828,338,58,0.99,1,Lemon Drop,,194089,6287531,Jazz,Up An' Atom,Gene Krupa
1829,338,58,0.99,1,Overtime,,163030,5432236,Jazz,Up An' Atom,Gene Krupa
1830,338,58,0.99,1,Don't Take Your Love From Me,,282331,9244238,Jazz,Up An' Atom,Gene Krupa
1831,339,3,0.99,1,Jungle Drums,,199627,6546063,Jazz,Up An' Atom,Gene Krupa
1832,339,3,0.99,1,Pot-Pourri N.º 4,,392437,13125975,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1833,339,3,0.99,1,Pot-Pourri N.º 5,,219898,7117769,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1834,339,3,0.99,1,Por Que Será,,162142,5371483,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1835,339,3,0.99,1,Samba Em Prelúdio,,212636,6923473,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1836,339,3,0.99,1,Chão de Giz (Elba Ramalho),,274834,9016916,Latin,Vozes do MPB,Various Artists
1837,340,9,0.99,1,Caçador de Mim (Sá & Guarabyra),,238341,7751360,Latin,Vozes do MPB,Various Artists
1838,340,9,0.99,1,Susie Q,Hawkins-Lewis-Broadwater,275565,9043825,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival
1839,340,9,0.99,1,Commotion,J. C. Fogerty,162899,5354252,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival
1840,340,9,0.99,1,Run Through The Jungle,J. C. Fogerty,186044,6156567,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival
1841,340,9,0.99,1,Sweet Hitch-Hiker,J. C. Fogerty,175490,5716603,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival
1842,340,9,0.99,1,Tombstone Shadow,J.C. Fogerty,218880,7209080,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival
1843,340,9,0.99,1,The Midnight Special,J.C. Fogerty,253596,8297482,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival
1844,340,9,0.99,1,Molina,J.C. Fogerty,163239,5390811,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival
1845,340,9,0.99,1,Eu Sou Neguinha (Ao Vivo),,251768,8376000,Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller
1846,341,18,0.99,1,Palavras Ao Vento,,212453,7048676,Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller
1847,341,18,0.99,1,Metrô. Linha 743,,174654,5837495,Latin,Cássia Eller - Sem Limite [Disc 1],Cássia Eller
1848,341,18,0.99,1,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),,188473,6195854,Latin,Cássia Eller - Sem Limite [Disc 1],Cássia Eller
1849,341,18,0.99,1,You Keep On Moving,Coverdale/Hughes,319111,10447868,Rock,Come Taste The Band,Deep Purple
1850,341,18,0.99,1,No No No,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",414902,13646606,Rock,Fireball,Deep Purple
1851,341,18,0.99,1,Nobody's Home,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",243017,7929493,Rock,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple
1852,341,18,0.99,1,Maybe I'm A Leo,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,290455,9502646,Rock,Machine Head,Deep Purple
1853,341,18,0.99,1,Sometimes I Feel Like Screaming,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",451840,14789410,Rock,Purpendicular,Deep Purple
1854,341,18,0.99,1,King Of Dreams,"Blackmore, Glover, Turner",328385,10733847,Rock,Slaves And Masters,Deep Purple
1855,341,18,0.99,1,Stormbringer,D.Coverdale/R.Blackmore/Ritchie Blackmore,246413,8044864,Rock,Stormbringer,Deep Purple
1856,341,18,0.99,1,The Battle Rages On,ian paice/jon lord,356963,11626228,Rock,The Battle Rages On,Deep Purple
1857,341,18,0.99,1,One Man's Meat,roger glover,278804,9068960,Rock,The Battle Rages On,Deep Purple
1858,341,18,0.99,1,When Love & Hate Collide,,257280,8364633,Rock,Vault: Def Leppard's Greatest Hits,Def Leppard
1859,341,18,0.99,1,Otay,"John Scofield, Robert Aries, Milton Chambers and Gary Grainger",423653,14176083,Jazz,Outbreak,Dennis Chambers
1860,342,32,0.99,1,Álibi,,213237,6928434,Latin,Djavan Ao Vivo - Vol. 02,Djavan
1861,343,33,0.99,1,Esquinas,,280999,9096726,Latin,Djavan Ao Vivo - Vol. 02,Djavan
1862,343,33,0.99,1,Se...,,286432,9413777,Latin,Djavan Ao Vivo - Vol. 02,Djavan
1863,344,35,0.99,1,Lilás,,274181,9049542,Latin,Djavan Ao Vivo - Vol. 02,Djavan
1864,344,35,0.99,1,Um Amor Puro,,327784,10687311,Latin,Djavan Ao Vivo - Vol. 02,Djavan
1865,345,37,0.99,1,Nem Um Dia,Djavan,337423,11181446,Latin,Djavan Ao Vivo - Vol. 1,Djavan
1866,345,37,0.99,1,Açai,Djavan,270968,8893682,Latin,Djavan Ao Vivo - Vol. 1,Djavan
1867,345,37,0.99,1,Flor De Lis,Djavan,236355,7801108,Latin,Djavan Ao Vivo - Vol. 1,Djavan
1868,345,37,0.99,1,Azul,Djavan,253962,8381029,Latin,Djavan Ao Vivo - Vol. 1,Djavan
1869,346,41,0.99,1,Acelerou,Djavan,284133,9391439,Latin,Djavan Ao Vivo - Vol. 1,Djavan
1870,346,41,0.99,1,Atrás da Porta,,166608,5432518,Latin,Elis Regina-Minha História,Elis Regina
1871,346,41,0.99,1,"Alô, Alô, Marciano",,241397,8137254,Latin,Elis Regina-Minha História,Elis Regina
1872,346,41,0.99,1,As Aparências Enganam,,247379,8014346,Latin,Elis Regina-Minha História,Elis Regina
1873,346,41,0.99,1,Layla,Clapton/Gordon,430733,14115792,Blues,The Cream Of Clapton,Eric Clapton
1874,346,41,0.99,1,Crossroads,Clapton/Robert Johnson Arr: Eric Clapton,253335,8273540,Blues,The Cream Of Clapton,Eric Clapton
1875,347,47,0.99,1,After Midnight,Clapton/J. J. Cale,191320,6460941,Blues,The Cream Of Clapton,Eric Clapton
1876,347,47,0.99,1,Promises,Clapton/F.eldman/Linn,180401,6006154,Blues,The Cream Of Clapton,Eric Clapton
1877,347,47,0.99,1,Lonely Stranger,Eric Clapton,328724,10894406,Blues,Unplugged,Eric Clapton
1878,347,47,0.99,1,San Francisco Bay Blues,Jesse Fuller,203363,6724021,Blues,Unplugged,Eric Clapton
1879,347,47,0.99,1,Last Cup Of Sorrow,Bill Gould/Mike Patton,251663,8221247,Alternative & Punk,Album Of The Year,Faith No More
1880,347,47,0.99,1,Got That Feeling,Mike Patton,140852,4643227,Alternative & Punk,Album Of The Year,Faith No More
1881,347,47,0.99,1,Midlife Crisis,,263235,8628841,Alternative & Punk,Angel Dust,Faith No More
1882,347,47,0.99,1,Be Aggressive,,222432,7298027,Alternative & Punk,Angel Dust,Faith No More
1883,347,47,0.99,1,Get Out,"Mike Bordin, Billy Gould, Mike Patton",137482,4524972,Rock,King For A Day Fool For A Lifetime,Faith No More
1884,348,56,0.99,1,Take This Bottle,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",298997,9779971,Rock,King For A Day Fool For A Lifetime,Faith No More
1885,348,56,0.99,1,Surprise! You're Dead!,Faith No More,147226,4823036,Alternative & Punk,The Real Thing,Faith No More
1886,348,56,0.99,1,Falamansa Song,,237165,7921313,Latin,Deixa Entrar,Falamansa
1887,348,56,0.99,1,Medo De Escuro,,213760,7056323,Latin,Deixa Entrar,Falamansa
1888,348,56,0.99,1,The Last Song,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",199523,6496742,Rock,In Your Honor [Disc 1],Foo Fighters
1889,348,56,0.99,1,Friend Of A Friend,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",193280,6355088,Rock,In Your Honor [Disc 2],Foo Fighters
1890,348,56,0.99,1,Times Like These,Foo Fighters,266370,8624691,Alternative & Punk,One By One,Foo Fighters
1891,348,56,0.99,1,Monkey Wrench,"Dave, Taylor, Nate, Chris",231523,7527531,Rock,The Colour And The Shape,Foo Fighters
1892,348,56,0.99,1,Everlong,Dave Grohl,250749,8270816,Rock,The Colour And The Shape,Foo Fighters
1893,348,56,0.99,1,What Now My Love,carl sigman/gilbert becaud/pierre leroyer,149995,4913383,Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra
1894,348,56,0.99,1,It Was A Very Good Year,ervin drake,266605,8554066,Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra
1895,348,56,0.99,1,Entrando Na Sua (Intro),,179252,5840027,Latin,Roda De Funk,Funk Como Le Gusta
1896,348,56,0.99,1,Dujji,,324597,10833935,Latin,Roda De Funk,Funk Como Le Gusta
1897,348,56,0.99,1,Esperando Na Janela,Manuca/Raimundinho DoAcordion/Targino Godim,261041,8660617,Soundtrack,As Canções de Eu Tu Eles,Gilberto Gil
1898,349,11,0.99,1,Is This Love (Live),,295262,9819759,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1899,350,12,0.99,1,Stir It Up (Live),,282409,9594738,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1900,350,12,0.99,1,Refavela (Live),,236695,7985305,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1901,351,14,0.99,1,Quanta (Live),,357485,11774865,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1902,351,14,0.99,1,Pela Internet (Live),,263471,8804401,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1903,352,16,0.99,1,Opachorô (Live),,259526,8596384,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1904,352,16,0.99,1,A Novidade (Live),,316969,10508000,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1905,352,16,0.99,1,De Ouro E Marfim (Live),,234971,7838453,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1906,352,16,0.99,1,Lamento De Carnaval,,294530,9819276,Jazz,Quanta Gente Veio ver--Bônus De Carnaval,Gilberto Gil
1907,353,20,0.99,1,Refazenda,Gilberto Gil,218305,7237784,Latin,Unplugged,Eric Clapton
1908,353,20,0.99,1,A Paz,Gilberto Gil,293093,9593064,Latin,Unplugged,Eric Clapton
1909,353,20,0.99,1,Tempo Rei,Gilberto Gil,302733,10019269,Latin,Unplugged,Eric Clapton
1910,353,20,0.99,1,Toda Menina Baiana,Gilberto Gil,278177,9351000,Latin,Unplugged,Eric Clapton
1911,353,20,0.99,1,Changes,Sully Erna; Tony Rombola,260022,8455835,Metal,Faceless,Godsmack
1912,353,20,0.99,1,I Fucking Hate You,Sully Erna,247170,8059642,Metal,Faceless,Godsmack
1913,354,26,0.99,1,American Idiot,"Billie Joe Armstrong, Mike Dirnt, Tré Cool",174419,5705793,Alternative & Punk,American Idiot,Green Day
1914,354,26,0.99,1,Give Me Novacaine,Green Day,205871,6752485,Alternative & Punk,American Idiot,Green Day
1915,354,26,0.99,1,Whatsername,Green Day,252316,8244843,Alternative & Punk,American Idiot,Green Day
1916,354,26,0.99,1,Paradise City,,406347,6687123,Rock,Appetite for Destruction,Guns N' Roses
1917,354,26,0.99,1,Rocket Queen,,375349,6185539,Rock,Appetite for Destruction,Guns N' Roses
